seed,population_size,policy_type,step,avg_price,total_demand,gini,compliance_rate,avg_stress
741200818,247,none,1,29.423491427729658,12254.094856637794,0.42248876534034624,0.7449392712550607,0.18744090767827742
741200818,247,none,2,88.25122352379519,5279.3154421159325,0.42248876534034624,0.7449392712550607,0.38206056244192893
741200818,247,none,3,266.8832706566781,2469.7379492797836,0.42248876534034624,0.8016194331983806,0.5795810132179875
741200818,247,none,4,649.8417233684039,1291.8594509526117,0.42248876534034624,0.8380566801619433,0.7783035944927886
741200818,247,none,5,819.433639319338,711.8822210072992,0.42248876534034624,0.8218623481781376,0.9776161504087474
741200818,247,none,6,857.6621598569346,428.0680804538371,0.42248876534034624,0.9190283400809717,1.0
741200818,247,none,7,884.3298874646813,292.0500553082658,0.42248876534034624,0.9109311740890689,1.0
741200818,247,none,8,915.3739711679951,208.26763469594073,0.42248876534034624,0.9473684210526316,1.0
741200818,247,none,9,933.7067470675116,142.86216472886522,0.42248876534034624,0.9473684210526316,1.0
741200818,247,none,10,951.7053273629208,112.72569215598524,0.42248876534034624,0.97165991902834,1.0
741200818,247,none,11,961.5802014361848,86.54750339343536,0.42248876534034624,0.9959514170040485,1.0
741200818,247,none,12,969.4488601627645,71.19768657348443,0.42248876534034624,1.0,1.0
741200818,247,none,13,977.3597130078327,63.854178823856174,0.42248876534034624,1.0,1.0
741200818,247,none,14,984.1323735204222,58.59269691489531,0.42248876534034624,0.9959514170040485,1.0
741200818,247,none,15,988.8986819404528,55.391714842706534,0.42248876534034624,1.0,1.0
741200818,247,none,16,993.7016370095589,53.864618848344065,0.42248876534034624,1.0,1.0
741200818,247,none,17,996.0735160221835,53.12281669585444,0.42248876534034624,1.0,1.0
741200818,247,none,18,998.4208463494884,52.7701407692095,0.42248876534034624,1.0,1.0
741200818,247,none,19,1000.0,52.46111526092366,0.42248876534034624,1.0,1.0
741200818,247,none,20,1000.0,51.92421835732623,0.42248876534034624,1.0,1.0
741200818,247,none,21,1000.0,51.1967375322201,0.42248876534034624,1.0,1.0
741200818,247,none,22,1000.0,50.53519891235178,0.42248876534034624,1.0,1.0
741200818,247,none,23,1000.0,49.75892069404475,0.42248876534034624,1.0,1.0
741200818,247,none,24,1000.0,48.398069522377654,0.42248876534034624,1.0,1.0
480090591,119,luxury_asset_tax,1,30.42205707291833,5891.065695052541,0.4178580889140179,0.7983193277310925,0.20736642427296365
480090591,119,luxury_asset_tax,2,91.36690788830533,2394.7658186688554,0.4178580889140179,0.8067226890756303,0.4375394821868813
480090591,119,luxury_asset_tax,3,273.88965315569016,1084.3376835088598,0.4178580889140179,0.8319327731092436,0.6544116507025677
480090591,119,luxury_asset_tax,4,614.2000665368723,555.7384354554566,0.4178580889140179,0.8235294117647058,0.8361158804043247
480090591,119,luxury_asset_tax,5,831.1906612320504,296.72118668159675,0.4178580889140179,0.865546218487395,0.983072283519824
480090591,119,luxury_asset_tax,6,919.8223791758008,171.4351146614898,0.4178580889140179,0.8823529411764706,1.0
480090591,119,luxury_asset_tax,7,967.5302109996301,109.70022460184012,0.4178580889140179,0.9411764705882353,1.0
480090591,119,luxury_asset_tax,8,1000.0,82.26432648593293,0.4178580889140179,0.9327731092436975,1.0
480090591,119,luxury_asset_tax,9,1000.0,70.74466875599693,0.4178580889140179,0.9915966386554622,1.0
480090591,119,luxury_asset_tax,10,1000.0,63.40622037672819,0.4178580889140179,0.9663865546218487,1.0
480090591,119,luxury_asset_tax,11,1000.0,56.266747133361285,0.4178580889140179,0.9747899159663865,1.0
480090591,119,luxury_asset_tax,12,1000.0,49.88753831440653,0.4178580889140179,0.9831932773109243,1.0
480090591,119,luxury_asset_tax,13,1000.0,42.73293741375809,0.4178580889140179,0.9915966386554622,1.0
480090591,119,luxury_asset_tax,14,1000.0,35.30686761614245,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,15,1000.0,30.464639609630968,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,16,1000.0,27.78027170346531,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,17,1000.0,25.907393579620667,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,18,1000.0,24.50348919954841,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,19,1000.0,22.907860381048064,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,20,1000.0,21.122735528618783,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,21,1000.0,19.341351061088254,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,22,1000.0,17.76763037900889,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,23,1000.0,16.25927082481405,0.4178580889140179,1.0,1.0
480090591,119,luxury_asset_tax,24,1000.0,14.688046752529386,0.4178580889140179,1.0,1.0
56899821,93,food_price_ceiling,1,29.46720219286034,4605.120493393576,0.40478115744354226,0.7634408602150538,0.18702096538043084
56899821,93,food_price_ceiling,2,89.29247961006013,215.1389732098611,0.40478115744354226,0.8494623655913979,0.3864168480674227
56899821,93,food_price_ceiling,3,277.2205756510599,11.859377075104348,0.40478115744354226,0.8817204301075269,0.5863835148390164
56899821,93,food_price_ceiling,4,714.9918544323888,9.299999999999999,0.40478115744354226,0.9139784946236559,0.7863572046370982
56899821,93,food_price_ceiling,5,954.9766000094618,9.29899790182098,0.40478115744354226,0.8494623655913979,0.9863308983961916
56899821,93,food_price_ceiling,6,1000.0,9.250307603965181,0.40478115744354226,0.935483870967742,1.0
56899821,93,food_price_ceiling,7,1000.0,9.250307603965181,0.40478115744354226,0.935483870967742,1.0
56899821,93,food_price_ceiling,8,1000.0,9.250307603965181,0.40478115744354226,0.956989247311828,1.0
56899821,93,food_price_ceiling,9,1000.0,9.250307603965181,0.40478115744354226,0.946236559139785,1.0
56899821,93,food_price_ceiling,10,1000.0,9.250307603965181,0.40478115744354226,0.967741935483871,1.0
56899821,93,food_price_ceiling,11,1000.0,9.250307603965181,0.40478115744354226,0.989247311827957,1.0
56899821,93,food_price_ceiling,12,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,13,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,14,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,15,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,16,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,17,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,18,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,19,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,20,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,21,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,22,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,23,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
56899821,93,food_price_ceiling,24,1000.0,9.250307603965181,0.40478115744354226,1.0,1.0
1625746322,58,luxury_asset_tax,1,31.748722959606333,2843.5903699507917,0.4375600469726224,0.8793103448275862,0.19145865834646478
1625746322,58,luxury_asset_tax,2,100.22410947529511,1097.063829207542,0.4375600469726224,0.8448275862068966,0.397260891560266
1625746322,58,luxury_asset_tax,3,318.3924871658256,495.26958122706975,0.4375600469726224,0.8620689655172413,0.6055738012818545
1625746322,58,luxury_asset_tax,4,729.1572384786208,239.89372524293066,0.4375600469726224,0.8448275862068966,0.8083784656170707
1625746322,58,luxury_asset_tax,5,945.6624470719565,118.21171210127935,0.4375600469726224,0.9137931034482758,0.9830112103272041
1625746322,58,luxury_asset_tax,6,1000.0,58.97400129935535,0.4375600469726224,0.9482758620689655,1.0
1625746322,58,luxury_asset_tax,7,1000.0,39.541200413936025,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,8,1000.0,30.433259085313736,0.4375600469726224,0.9655172413793104,1.0
1625746322,58,luxury_asset_tax,9,1000.0,25.512966898003867,0.4375600469726224,0.9655172413793104,1.0
1625746322,58,luxury_asset_tax,10,1000.0,22.709767655310017,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,11,1000.0,18.41987742296098,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,12,1000.0,13.238733282348848,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,13,1000.0,9.631717209359644,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,14,1000.0,7.455213502791862,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,15,1000.0,6.38687238547382,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,16,1000.0,5.792123431284292,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,17,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,18,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,19,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,20,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,21,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,22,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,23,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1625746322,58,luxury_asset_tax,24,1000.0,5.7792640887016,0.4375600469726224,1.0,1.0
1483089254,290,luxury_asset_tax,1,28.889335864609414,14419.768501841821,0.4038852109263516,0.8206896551724138,0.21531853245268423
1483089254,290,luxury_asset_tax,2,86.27075329979881,6277.61818872226,0.4038852109263516,0.8241379310344827,0.4541701835982101
1483089254,290,luxury_asset_tax,3,262.42506353927445,3218.9550430439185,0.4038852109263516,0.8517241379310345,0.6691624963667129
1483089254,290,luxury_asset_tax,4,543.0018675595526,1765.4085807455342,0.4038852109263516,0.8689655172413793,0.8476674114693605
1483089254,290,luxury_asset_tax,5,777.4794122695218,971.7158147949029,0.4038852109263516,0.8862068965517241,0.983202421734816
1483089254,290,luxury_asset_tax,6,938.1230582840944,549.2001534254106,0.4038852109263516,0.9,1.0
1483089254,290,luxury_asset_tax,7,991.9137711682054,334.67815691139384,0.4038852109263516,0.9413793103448276,1.0
1483089254,290,luxury_asset_tax,8,1000.0,246.3049991034344,0.4038852109263516,0.9862068965517241,1.0
1483089254,290,luxury_asset_tax,9,1000.0,212.69476945046623,0.4038852109263516,0.9724137931034482,1.0
1483089254,290,luxury_asset_tax,10,1000.0,192.25610146280044,0.4038852109263516,0.9827586206896551,1.0
1483089254,290,luxury_asset_tax,11,1000.0,173.2282756544188,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,12,1000.0,153.1336619916257,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,13,1000.0,134.22689821289438,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,14,1000.0,115.02060621777481,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,15,1000.0,97.95126179890457,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,16,1000.0,82.46272083160096,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,17,1000.0,69.47125950445643,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,18,1000.0,58.37504765394414,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,19,1000.0,49.943461109447846,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,20,1000.0,43.03095602980199,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,21,1000.0,37.64949795071634,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,22,1000.0,33.91276312803009,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,23,1000.0,31.495697490125778,0.4038852109263516,1.0,1.0
1483089254,290,luxury_asset_tax,24,1000.0,30.124534277680905,0.4038852109263516,1.0,1.0
528977442,79,none,1,31.318785289053217,3905.787425584313,0.4358280720012639,0.8227848101265822,0.18731632896418132
528977442,79,none,2,98.1765372325817,1529.477705009745,0.4358280720012639,0.7468354430379747,0.38243000504784663
528977442,79,none,3,307.9344361359875,681.9227068896033,0.4358280720012639,0.8481012658227848,0.5802835289789418
528977442,79,none,4,708.9575805279273,331.3627223772186,0.4358280720012639,0.810126582278481,0.7792593033635213
528977442,79,none,5,855.822438541248,167.80032928547564,0.4358280720012639,0.8860759493670887,0.9787522877255609
528977442,79,none,6,937.8317089895576,90.76316571903016,0.4358280720012639,0.9240506329113924,1.0
528977442,79,none,7,988.1200544501363,50.84425920461048,0.4358280720012639,0.9113924050632911,1.0
528977442,79,none,8,1000.0,35.680237148034074,0.4358280720012639,0.9240506329113924,1.0
528977442,79,none,9,1000.0,29.28198254687366,0.4358280720012639,0.9367088607594937,1.0
528977442,79,none,10,1000.0,26.185574182920018,0.4358280720012639,0.9746835443037974,1.0
528977442,79,none,11,1000.0,23.843343528699894,0.4358280720012639,0.9746835443037974,1.0
528977442,79,none,12,1000.0,22.298944346257883,0.4358280720012639,1.0,1.0
528977442,79,none,13,1000.0,21.44952479591478,0.4358280720012639,1.0,1.0
528977442,79,none,14,1000.0,21.31134534549543,0.4358280720012639,1.0,1.0
528977442,79,none,15,1000.0,21.2435412095294,0.4358280720012639,1.0,1.0
528977442,79,none,16,1000.0,20.784534427289806,0.4358280720012639,1.0,1.0
528977442,79,none,17,1000.0,19.818090861324897,0.4358280720012639,1.0,1.0
528977442,79,none,18,1000.0,18.64597947130304,0.4358280720012639,1.0,1.0
528977442,79,none,19,1000.0,17.015731791841766,0.4358280720012639,1.0,1.0
528977442,79,none,20,1000.0,15.238936453538388,0.4358280720012639,1.0,1.0
528977442,79,none,21,1000.0,13.33077697347399,0.4358280720012639,1.0,1.0
528977442,79,none,22,1000.0,11.588273614832271,0.4358280720012639,1.0,1.0
528977442,79,none,23,1000.0,9.856541849088464,0.4358280720012639,1.0,1.0
528977442,79,none,24,1000.0,8.706159862756127,0.4358280720012639,1.0,1.0
577166219,218,luxury_asset_tax,1,29.564125603020095,10796.165941585552,0.3946700929181194,0.8853211009174312,0.1993260634826457
577166219,218,luxury_asset_tax,2,90.4985276693806,4366.340123051944,0.3946700929181194,0.8669724770642202,0.42731767379519436
577166219,218,luxury_asset_tax,3,280.3175043073574,2205.5071580420026,0.3946700929181194,0.8577981651376146,0.6517856283392024
577166219,218,luxury_asset_tax,4,556.5982950034262,1183.7206090031716,0.3946700929181194,0.8944954128440367,0.8401325137227853
577166219,218,luxury_asset_tax,5,766.5839950332727,659.3080925790618,0.3946700929181194,0.9174311926605505,0.9833321430733476
577166219,218,luxury_asset_tax,6,895.8512612608422,409.28086551764983,0.3946700929181194,0.9128440366972477,1.0
577166219,218,luxury_asset_tax,7,943.5629741772476,278.3733857920897,0.3946700929181194,0.9541284403669725,1.0
577166219,218,luxury_asset_tax,8,973.5149014009066,182.10144058359558,0.3946700929181194,0.9541284403669725,1.0
577166219,218,luxury_asset_tax,9,990.8178881369114,140.77088331058755,0.3946700929181194,0.9724770642201834,1.0
577166219,218,luxury_asset_tax,10,995.7855028468135,117.16306192050087,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,11,1000.0,102.25524598088128,0.3946700929181194,0.981651376146789,1.0
577166219,218,luxury_asset_tax,12,1000.0,90.68298759948183,0.3946700929181194,0.9954128440366973,1.0
577166219,218,luxury_asset_tax,13,1000.0,80.23870024838905,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,14,1000.0,70.3366720975671,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,15,1000.0,62.292394700192155,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,16,1000.0,56.51756328470539,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,17,1000.0,52.58380088175557,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,18,1000.0,50.058274105007484,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,19,1000.0,48.716728166858665,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,20,1000.0,47.61151216697844,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,21,1000.0,46.2495050383689,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,22,1000.0,43.76158296833491,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,23,1000.0,40.56483588228681,0.3946700929181194,1.0,1.0
577166219,218,luxury_asset_tax,24,1000.0,37.66122712008727,0.3946700929181194,1.0,1.0
189873757,63,housing_rent_subsidy,1,378.29248295789756,3144.162471291651,0.331090044701455,0.9365079365079365,0.18781622409596765
189873757,63,housing_rent_subsidy,2,2683.5255050372652,717.2967395533138,0.3159859321237285,0.8253968253968254,0.38537876519161446
189873757,63,housing_rent_subsidy,3,1015.8070949603076,57.95624929544828,0.30210510588739187,0.8571428571428572,0.5852015311981789
189873757,63,housing_rent_subsidy,4,1092.1292496689966,101.2979647827093,0.29069908254584476,0.746031746031746,0.7848522709265472
189873757,63,housing_rent_subsidy,5,1064.9711122841652,94.26118068250618,0.28208796962288496,0.873015873015873,0.9845268487143922
189873757,63,housing_rent_subsidy,6,1110.7982320890662,97.2882824995812,0.274431264710898,0.873015873015873,1.0
189873757,63,housing_rent_subsidy,7,1112.9377923453733,93.44015279339868,0.27237442434896864,0.9206349206349207,1.0
189873757,63,housing_rent_subsidy,8,1143.8309808246397,93.32827705353137,0.27131670770970623,0.9206349206349207,1.0
189873757,63,housing_rent_subsidy,9,1160.722494649797,90.97920957719127,0.27040963695768977,0.9206349206349207,1.0
189873757,63,housing_rent_subsidy,10,1193.2622496771257,89.69044944530026,0.27040963695768977,0.9682539682539683,1.0
189873757,63,housing_rent_subsidy,11,1219.8949581304412,87.33210530065362,0.27040963695768977,0.9841269841269842,1.0
189873757,63,housing_rent_subsidy,12,1254.9208035499025,85.50968873702192,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,13,1289.6338434637603,83.2600455290325,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,14,1330.7698229795499,81.16874652560679,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,15,1374.6738275442478,78.86358962414775,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,16,1427.3464687038925,76.57939154755867,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,17,1486.8650554777666,73.98490431240081,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,18,1554.5141334259179,71.24722337489364,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,19,1631.6574549784302,68.44081134107746,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,20,1721.2774099899987,65.53573293369293,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,21,1825.9168418169359,62.53109605862108,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,22,1950.807470115599,59.42894389731818,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,23,2101.8222638678562,56.2151987140691,0.27040963695768977,1.0,1.0
189873757,63,housing_rent_subsidy,24,2289.6828139283107,52.89539818560155,0.27040963695768977,1.0,1.0
1871002788,250,food_price_ceiling,1,28.78326168995787,12364.538556223672,0.42440447823901245,0.86,0.18762073173811394
1871002788,250,food_price_ceiling,2,88.25816541177313,556.9807829560773,0.42440447823901245,0.86,0.3870584302955172
1871002788,250,food_price_ceiling,3,284.9982205523489,34.78454487517567,0.42440447823901245,0.868,0.5870232735117291
1871002788,250,food_price_ceiling,4,623.5724403202948,25.0,0.42440447823901245,0.86,0.7869981303270827
1871002788,250,food_price_ceiling,5,820.3343322431064,25.0,0.42440447823901245,0.884,0.9869729871424362
1871002788,250,food_price_ceiling,6,948.5281561105232,25.0,0.42440447823901245,0.9319999999999999,1.0
1871002788,250,food_price_ceiling,7,995.7548695600001,25.0,0.42440447823901245,0.948,1.0
1871002788,250,food_price_ceiling,8,1000.0,25.0,0.42440447823901245,0.952,1.0
1871002788,250,food_price_ceiling,9,1000.0,25.0,0.42440447823901245,0.98,1.0
1871002788,250,food_price_ceiling,10,1000.0,25.0,0.42440447823901245,0.984,1.0
1871002788,250,food_price_ceiling,11,1000.0,25.0,0.42440447823901245,0.996,1.0
1871002788,250,food_price_ceiling,12,1000.0,24.98348603804884,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,13,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,14,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,15,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,16,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,17,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,18,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,19,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,20,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,21,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,22,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,23,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1871002788,250,food_price_ceiling,24,1000.0,24.98262145527602,0.42440447823901245,1.0,1.0
1657855507,251,fuel_tax_rebate,1,28.73921555032372,12337.009718952324,0.41652208267485696,0.848605577689243,0.18755208119230496
1657855507,251,fuel_tax_rebate,2,84.41441582881383,5367.61722144217,0.41652208267485696,0.8167330677290836,0.38218809561324457
1657855507,251,fuel_tax_rebate,3,254.37711669549,2670.2752941575145,0.41652208267485696,0.8565737051792829,0.5795625541703827
1657855507,251,fuel_tax_rebate,4,550.4206763074015,1390.1771602785618,0.41652208267485696,0.8725099601593626,0.7782343826414033
1657855507,251,fuel_tax_rebate,5,722.4155051281937,782.245761079572,0.41652208267485696,0.9043824701195219,0.9775093266800672
1657855507,251,fuel_tax_rebate,6,836.890839693612,497.97693680403415,0.41652208267485696,0.9083665338645418,1.0
1657855507,251,fuel_tax_rebate,7,897.8641769418563,311.8016651304496,0.41652208267485696,0.9402390438247012,1.0
1657855507,251,fuel_tax_rebate,8,936.9696868799839,222.7860286059318,0.41652208267485696,0.9482071713147411,1.0
1657855507,251,fuel_tax_rebate,9,955.4247680945577,171.66496479378696,0.41652208267485696,0.9721115537848606,1.0
1657855507,251,fuel_tax_rebate,10,963.9903286126714,141.68061112680806,0.41652208267485696,0.9800796812749004,1.0
1657855507,251,fuel_tax_rebate,11,972.1526077253345,123.82571921525708,0.41652208267485696,0.9960159362549801,1.0
1657855507,251,fuel_tax_rebate,12,978.2363730804659,112.39476519726549,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,13,982.5490064693839,105.64513576940492,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,14,986.1381568973499,99.744750917491,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,15,987.7384192865927,92.85378621404763,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,16,989.3114398948351,85.49927993856387,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,17,990.8525599003409,78.32474046864985,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,18,992.3640460898907,71.8862597537551,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,19,993.8528572204627,65.44264825989188,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,20,995.3202097219556,59.50656946774761,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,21,996.7718250625823,54.793876538350915,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,22,998.2200562938652,51.191041411132694,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,23,999.6767018564178,48.03295157117161,0.41652208267485696,1.0,1.0
1657855507,251,fuel_tax_rebate,24,1000.0,45.47020171528713,0.41652208267485696,1.0,1.0
69504007,228,food_price_ceiling,1,29.664660760453156,11365.563418249234,0.4766004273820439,0.881578947368421,0.18762589343849836
69504007,228,food_price_ceiling,2,90.84846706536196,518.0707869523363,0.4766004273820439,0.7982456140350878,0.38705775878844995
69504007,228,food_price_ceiling,3,286.93002399562357,28.71337642075324,0.4766004273820439,0.881578947368421,0.5870261984752801
69504007,228,food_price_ceiling,4,725.7275891561586,22.799999999999997,0.4766004273820439,0.8947368421052632,0.7870013455016678
69504007,228,food_price_ceiling,5,927.3874855797698,22.799999999999997,0.4766004273820439,0.8991228070175439,0.9869764925280553
69504007,228,food_price_ceiling,6,987.06011,22.799999999999997,0.4766004273820439,0.9298245614035088,1.0
69504007,228,food_price_ceiling,7,1000.0,22.799999999999997,0.4766004273820439,0.956140350877193,1.0
69504007,228,food_price_ceiling,8,1000.0,22.799999999999997,0.4766004273820439,0.9780701754385965,1.0
69504007,228,food_price_ceiling,9,1000.0,22.799999999999997,0.4766004273820439,0.9868421052631579,1.0
69504007,228,food_price_ceiling,10,1000.0,22.799999999999997,0.4766004273820439,0.9912280701754386,1.0
69504007,228,food_price_ceiling,11,1000.0,22.799999999999997,0.4766004273820439,0.9956140350877193,1.0
69504007,228,food_price_ceiling,12,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,13,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,14,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,15,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,16,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,17,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,18,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,19,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,20,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,21,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,22,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,23,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
69504007,228,food_price_ceiling,24,1000.0,22.799999999999997,0.4766004273820439,1.0,1.0
1982942448,185,none,1,29.281300233438188,9126.585105047183,0.39432288782768593,0.7513513513513513,0.18721044189495642
1982942448,185,none,2,86.24586686843881,3895.5585154828323,0.39432288782768593,0.7675675675675675,0.3818333360860432
1982942448,185,none,3,255.39009677141772,1876.8850628552127,0.39432288782768593,0.8324324324324324,0.579299924024694
1982942448,185,none,4,549.2201185609711,993.2896955048145,0.39432288782768593,0.8648648648648649,0.7779963144530612
1982942448,185,none,5,801.3797141170688,564.5965329738862,0.39432288782768593,0.8648648648648649,0.9772767285741424
1982942448,185,none,6,910.5327777573267,329.3219473802507,0.39432288782768593,0.9351351351351351,1.0
1982942448,185,none,7,955.676188950423,230.1994317097495,0.39432288782768593,0.9135135135135135,1.0
1982942448,185,none,8,958.4886918168169,176.948172888471,0.39432288782768593,0.9567567567567568,1.0
